url	date	source	title	company	status	notes
https://jobs.ashbyhq.com/it-labs/02cf8f28-7ea8-4979-b98f-d69e77fae78f	2026-05-17	websearch	Senior SDET	IT Labs	added	IT consulting; verify India eligibility
https://jobs.ashbyhq.com/saris-ai/6a11f30c-9420-4861-91e0-d0bd894fbedd	2026-05-17	websearch	SDET / QA Lead	Saris AI	skipped_location	SF-based; USD salary; India eligibility unlikely
https://jobs.ashbyhq.com/truelogic/44bb5cb8-2e31-4a0d-9e9d-2542536c8094	2026-05-17	websearch	Senior QA Engineer (SDET/Automation)	Truelogic	skipped_location	Nearshore LATAM staffing; not India
https://job-boards.greenhouse.io/nearsure/jobs/5070738007	2026-05-17	websearch	Lead QA Engineer - Talent Connection	Nortal/Nearsure	skipped_location	LATAM-focused staffing; not India
https://job-boards.greenhouse.io/subsplash/jobs/8447432002	2026-05-17	websearch	SDET III	Subsplash	skipped_location	US states only; India ineligible confirmed
https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5586168004	2026-05-17	websearch	Senior SDET – QA Lead Focus	PlayStation Global	skipped_location	Los Angeles CA; US-only
https://job-boards.greenhouse.io/securitycompass/jobs/7574623	2026-05-17	websearch	Manager QA	Security Compass	skipped_location	Canada/US; India eligibility unlikely
https://jobs.lever.co/jobgether/69e2c64f-c8a8-4d58-910a-e8d4292e0593	2026-05-17	websearch	QA Lead - Fully remote Worldwide	Jobgether	skipped_dedup	Jobgether aggregator; Dec 2025 posting age; below priority threshold
daily-run	2026-05-17	auto	Daily scan run	System	All APIs blocked (Greenhouse 403 network-block, Lever/Ashby empty response); WebSearch fallback; 12 new URLs added; 8 skipped (location/dedup/level)
https://jobs.lever.co/veeva/0ea93208-2ac6-40cd-8f73-464cf356f270	2026-05-20	websearch	Lead Engineer - Test Automation	Veeva Systems	added
https://jobs.ashbyhq.com/kiwi/7a90455a-62f1-4c35-8a86-78d78af9be9f	2026-05-20	websearch	Senior QA Automation Engineer	Kiwi Financial Inc	added
https://job-boards.greenhouse.io/firmpilotailawfirmmarketing/jobs/5068572008	2026-05-20	websearch	Senior SDET	FirmPilot	added
https://job-boards.greenhouse.io/cerebrassystems/jobs/7611862003	2026-05-20	websearch	SDET - AI Cluster	Cerebras Systems	added
https://job-boards.greenhouse.io/supplyhouse/jobs/5766521004	2026-05-20	websearch	SDET	SupplyHouse.com	added
https://jobs.ashbyhq.com/masabi/d7eec85c-b925-4d61-9aef-c3938e8b0b67	2026-05-20	websearch	QA Automation Engineer	Masabi	added
https://jobs.lever.co/remofirst/a697c0f4-9061-47b0-9104-72d3a6dd0c27	2026-05-20	websearch	Automation QA Engineer	RemoFirst	added
https://job-boards.greenhouse.io/dragos/jobs/5039765008	2026-05-20	websearch	Senior SDET	Dragos	added
https://job-boards.greenhouse.io/freshprints/jobs/5848969004	2026-05-20	websearch	SDET	Fresh Prints	added
https://jobs.lever.co/stable-money1/555a838a-2ae2-4c2f-99d0-c07895db6063	2026-05-20	websearch	SDET	Stable Money	added
https://jobs.ashbyhq.com/real/504cc0d1-d4ca-4768-9dfb-f32b713730b9	2026-05-20	websearch	Sr QA Automation Engineer - Tech Lead	Real	dedup
https://job-boards.greenhouse.io/appviewx/jobs/5799947004	2026-05-20	websearch	Senior SDET Engineer II	AppViewX	dedup
https://jobs.lever.co/levelai/55678283-3e23-46f0-baaa-48b91b5ff6ea	2026-05-20	websearch	SDET	Level AI	dedup
https://jobs.lever.co/Sprinto/cd494dfa-1307-45ae-9881-1383028f01bf	2026-05-20	websearch	SDET I	Sprinto	dedup
daily-run
https://jobs.lever.co/toptal/a297b4fa-7c83-43d8-bc19-5abaf3a57fc8	2026-05-21	websearch	Senior QA Automation Engineer	Toptal	added
https://jobs.lever.co/jobgether/382a9fb4-7d53-445f-b330-3a5c20a07452	2026-05-21	websearch	Software Engineer in Test III (Automation, Virtualization)	Rocket Software (Jobgether)	added
https://job-boards.greenhouse.io/map/jobs/8441199002	2026-05-21	websearch	Lead QA Engineer	VML MAP	skipped_location	New Delhi on-site; WPP agency model; same as #081 VML Enterprise SKIP
https://jobs.lever.co/jobgether/1cf01074-31ff-48c9-b796-f08ee97673d0	2026-05-21	websearch	Senior SDET (Playwright + JS/TS)	Simpplr (Jobgether)	skipped_dedup	Gurugram hybrid on-site; same as #069 Simpplr SKIP
https://www.globallogic.com/in/careers/qe-lead-sdet-lead-playwright-genai-ai-driven-testing-irc285779/	2026-05-21	websearch	QE Lead / SDET Lead (Playwright, GenAI)	GlobalLogic	skipped_location	Noida hybrid + 8yr experience gap; consulting model
daily-run	2026-05-21	auto	Daily scan run	System	All APIs blocked (403); WebSearch fallback; 3 new URLs added (#124-126); 3 skipped (location/dedup/experience); 0 reports (none ≥ 4.0)
https://jobs.ashbyhq.com/vCluster/ee07bd9e-7b1a-48c7-beda-06a3e740a0e7	2026-05-22	websearch	Senior Software Development Engineer in Test	vCluster Labs	added
https://jobs.lever.co/xsolla/4f2be560-aeb7-424a-bc81-95f8e830ff90	2026-05-22	websearch	Lead QA Automation Engineer	Xsolla	added
https://careers.norstella.com/jobs/17063236-senior-engineer-qa-playwright	2026-05-22	websearch	Senior Engineer QA (Playwright)	Norstella	added
https://jobs.ashbyhq.com/saris-ai/6a11f30c-9420-4861-91e0-d0bd894fbedd	2026-05-22	websearch	SDET / QA Lead	Saris AI	added
https://jobs.ashbyhq.com/wand-ai/ac2c4903-4525-4156-a826-8f905a805e57	2026-05-22	websearch	Staff AI Software Developer in Test	Wand AI	added
https://job-boards.greenhouse.io/quisitivejobs/jobs/7773653	2026-05-22	websearch	Senior QA Engineer (Playwright)	Quisitive	added
https://job-boards.greenhouse.io/rapp/jobs/7797791	2026-05-22	websearch	Senior SDET	RAPP	added
https://jobs.lever.co/jobgether/45a8c673-a01a-4c78-b7cc-5f92c822bb29	2026-05-22	websearch	Lead Software Tester	Jobgether	added
https://jobs.ashbyhq.com/zodl/744c7d02-7573-4dcd-98f0-3c64e545e287	2026-05-22	websearch	Senior Mobile QA Lead	ZODL	added
https://job-boards.greenhouse.io/sonyinteractiveentertainmentglobal/jobs/5586168004	2026-05-22	websearch	Senior SDET – QA Lead Focus	PlayStation Global	skipped_location	Los Angeles CA US-only; India ineligible
https://job-boards.greenhouse.io/coherehealth/jobs/7703927003	2026-05-22	websearch	Senior QA Automation Engineer	Cohere Health	skipped_location	Hyderabad India but IN-OFFICE; on-site dealbreaker
https://job-boards.greenhouse.io/litify/jobs/7931370	2026-05-22	websearch	Senior QA Automation Engineer	Litify	skipped_location	US-only remote; India ineligible
https://jobs.lever.co/binance/044d292f-a98d-48d4-9aad-77f2354619ae	2026-05-22	websearch	Senior Automation QA Engineer / SDET (Python)	Binance	skipped_location	APAC hybrid not fully remote; crypto domain mismatch
daily-run	2026-05-22	auto	Daily scan run	System	All APIs blocked (403); WebSearch fallback; 13 new URLs (#127-139); 4 SKIPs; 2 DEDUPs; 0 reports (none >= 4.0); best picks: vCluster Labs #127 3.5/5; Xsolla #128 3.5/5
https://jobs.ashbyhq.com/deel/40300abf-f7bb-4f2b-a1dc-c3ba209f76df	2026-05-24	websearch	Senior QA Automation Engineer (EMEA)	Deel	added
https://jobs.ashbyhq.com/scale%20army%20careers/e9771800-dd4a-41cc-8db5-a0a4c9b7b49b	2026-05-24	websearch	Senior QA Engineer – AI-Augmented Automation	Scale Army	added
https://jobs.ashbyhq.com/polymarket/110fc95d-7252-4c0f-8e04-34e6f2144f40	2026-05-24	websearch	Senior QA Engineer	Polymarket	added
https://job-boards.greenhouse.io/emtrain/jobs/7646577003	2026-05-24	websearch	Senior Software QA & Release Manager	Emtrain	added
https://jobs.lever.co/weekdayworks/53f81dfe-9520-4ede-bfda-ec508c9e72ea	2026-05-24	websearch	QA Automation Engineer	Weekday	added
https://job-boards.greenhouse.io/tegnaindia/jobs/5080201007	2026-05-24	websearch	QA Engineer	TEGNA India	added
https://jobs.ashbyhq.com/truelogic/44bb5cb8-2e31-4a0d-9e9d-2542536c8094	2026-05-24	websearch	Senior SDET / QA Engineer (Healthcare)	Truelogic	skipped_location	LATAM-focused; India ineligible
https://job-boards.greenhouse.io/thefork/jobs/7845224	2026-05-24	websearch	Quality Automation Engineer (SDET)	The Fork	skipped_location	EU/Milan-based; India ineligible
https://job-boards.greenhouse.io/flash/jobs/5221240008	2026-05-24	websearch	Lead Software Engineer in Test (SDET)	Flash	skipped_location	Dominican Republic-based; India ineligible
daily-run	2026-05-24	auto	Daily scan run	System	All APIs blocked (403); WebSearch fallback; 6 new URLs added (#142-#147); 3 SKIPs (location/LATAM/EU); 0 reports (none >= 4.0); best picks: Polymarket #144 3.5/5 (build-from-scratch QA; verify India + crypto domain); Deel EMEA #142 3.4/5 (top-tier SaaS; verify India EMEA eligibility)
https://jobs.lever.co/tryjeeves/1713c5e7-b97b-423e-8e52-41da6a6d030b	2026-05-25	websearch	Senior QA Engineer	Jeeves	added
https://jobs.lever.co/lodgify/1a97f9f2-df73-4f7d-a24e-ced08052327f	2026-05-25	websearch	Senior Automation QA Engineer	Lodgify	added
https://jobs.lever.co/veeva/d316abfb-f956-472c-804d-74347a94863e	2026-05-25	websearch	Senior QA Engineer	Veeva Systems	added
https://jobs.lever.co/jobgether/205e6d24-e975-4029-a3ec-078f8e47800f	2026-05-25	websearch	Remote Senior QA Engineer	Jobgether	added
https://jobs.ashbyhq.com/vcluster/2d3ebcb6-1f7f-4bd7-9ea8-02c171a967fd	2026-05-25	websearch	Senior QA Engineer	vCluster Labs	added
https://job-boards.greenhouse.io/encora10/jobs/5140807007	2026-05-25	websearch	Senior QA Engineer	Encora	added
https://jobs.lever.co/skygrid/d6c50590-f910-4ecf-bcb2-6cc2066e41a1	2026-05-25	websearch	Senior SDET	SkyGrid	skipped_domain	Aerospace/aviation domain; likely US-only remote; niche domain mismatch
https://jobs.lever.co/cin7/b8de1f9a-3ba6-4dd5-be09-34403c81ee33	2026-05-25	websearch	Senior QA Engineer	Cin7	skipped_location	30 days remote per 6 months = primarily office-based; violates remote-first non-negotiable
https://jobs.ashbyhq.com/Tempo/ee7c084e-d0cb-4b7a-adde-064e8a23207d	2026-05-25	websearch	QA Specialist – Agent+	Tempo	skipped_level	Specialist title below target seniority; EU-centric
https://jobs.ashbyhq.com/roompricegenie/5004ba4d-c232-4a9e-8739-8765a5638e70	2026-05-25	websearch	Senior QA Test Automation Engineer	RoomPriceGenie	skipped_location	EU timezone explicitly required; India ineligible
https://jobs.ashbyhq.com/mexdigital/16d5e7c6-7af0-4dc8-a510-1f79f1fdda2a	2026-05-25	websearch	QA Engineer	Multibank Group	skipped_level	QA Engineer not Senior/Lead; below target seniority
daily-run	2026-05-25	auto	Daily scan run	System	All APIs blocked (403); WebSearch fallback; 11 new entries (#148-#158); 5 SKIPs; 6 Evaluated (none ≥ 4.0); 0 reports; best pick: Jeeves #148 3.7/5 (global fintech $380M; a16z; "leading testing team"; India assumed — verify)
https://jobs.lever.co/findem/6cd9d3d3-afac-4e6b-8b9d-8ad2cc15990b	2026-05-26	websearch	Staff Quality Assurance Engineer	Findem	added
https://jobs.lever.co/findem/58a1d9cf-a716-4e93-a91a-1eb3aa7e4593	2026-05-26	websearch	Staff Software Developer in Test	Findem	added
https://jobs.ashbyhq.com/stack-ai/08671fee-58d3-4171-a67d-c53a7068fbf3	2026-05-26	websearch	Lead QA Engineer	StackAI	added
https://jobs.lever.co/investorflow/f4282bb3-5896-4d94-8899-091adf6965b9	2026-05-26	websearch	QA Automation Lead	InvestorFlow	added
https://job-boards.greenhouse.io/zetaglobal/jobs/6005470004	2026-05-26	websearch	Staff QA Automation Engineer	Zeta Global	added
https://job-boards.greenhouse.io/zetaglobal/jobs/5353877004	2026-05-26	websearch	Senior QA Automation Engineer	Zeta Global	added
https://jobs.ashbyhq.com/answersnow/8aa58694-b647-4044-9ddd-181069640e0b	2026-05-26	websearch	Senior QA Automation Engineer	AnswersNow	added
https://jobs.ashbyhq.com/real/6d4bc00f-7682-454a-9c87-c3adee0af77b	2026-05-26	websearch	Senior QA Automation Engineer - Tech Lead	Real	skipped_dedup	New URL same company as #040 (4.4/5); coordinate with existing Real applications
daily-run	2026-05-26	auto	Daily scan run	System	All APIs blocked (403); WebSearch fallback; 7 new entries (#159-#165) + 1 DEDUP (Real); 0 SKIPs; 0 reports (none ≥ 4.0); best pick: Findem Staff QA #159 3.9/5 (AI talent SaaS Series C; Staff level; India confirmed; verify liveness)
https://www.remoterocketship.com/company/xflowpay/jobs/qa-automation-tech-lead-india-remote/	2026-05-27	websearch	QA Automation Tech Lead	Xflow	added
https://job-boards.greenhouse.io/medeloop/jobs/4224637009	2026-05-27	websearch	Senior SDET	Medeloop	added
https://jobs.ashbyhq.com/maximustribe/5e570d66-c091-4042-886a-91e3b405d3f3	2026-05-27	websearch	Lead QA Engineer	Maximus Health	added
https://jobs.ashbyhq.com/assured/5d053351-728f-4698-b96e-fdb24fed70f9	2026-05-27	websearch	Staff QA Engineer	Assured	added
https://app.dover.com/apply/getclera/64827739-828f-4fea-b207-a3560b94aeb0	2026-05-27	websearch	QA Automation Engineer	[Hidden via Clera]	added
https://jobs.ashbyhq.com/machinify/2f6dd716-42c9-4490-9ded-fee3b2631d7f	2026-05-27	websearch	Senior Automation Engineer QA	Machinify	added
https://job-boards.greenhouse.io/coderoad/jobs/4205541009	2026-05-27	websearch	QA Analyst (AI Systems)	CodeRoad	skipped_analysis	LatAm nearshore model India ineligible
https://jobs.ashbyhq.com/wander/121c24e0-eeff-49a8-ac56-793d2dbc9fcd	2026-05-27	websearch	QA Engineer	Wander	skipped_analysis	Title too low; US-only
https://jobs.ashbyhq.com/zip/6f47f615-b3a9-4e2a-87c0-47aac2e46c16	2026-05-27	websearch	Software Engineering Manager QA	Zip	skipped_analysis	Manager US comp; India ineligible
https://jobs.lever.co/veeva/05acd8f1-fc74-4b07-adf1-f1e1434cabd1	2026-05-28	websearch	Lead QA Engineer - Services Tooling	Veeva Systems	added
https://jobs.ashbyhq.com/appsmith/d227c039-fb6f-49ac-be16-5887fea87f53	2026-05-28	websearch	QA Automation Lead	Appsmith	added
https://pricelabs.freshteam.com/jobs/q0ULE9s53jsi/automation-qa-engineer-remote	2026-05-28	websearch	Automation QA Engineer	PriceLabs	added
https://weworkremotely.com/remote-jobs/walter-qa-automation-engineer-india	2026-05-28	websearch	QA Automation Engineer	Walter	skipped_analysis	Staffing agency; Feb 2025 posting — old; actual employer unknown
daily-run	2026-05-28	auto	Daily scan run	System	All APIs blocked (403); WebSearch fallback; 4 new entries (#175-#178); 1 SKIP (Walter staffing+old); 0 reports (none ≥ 4.0); best pick: Veeva Lead QA Services Tooling #175 3.7/5 (Hyderabad confirmed; founding QA strategy; verify liveness)
https://job-boards.greenhouse.io/vonage/jobs/8506369002	2026-05-29	websearch	Lead Performance Tester (SDET)	Vonage	added
https://job-boards.greenhouse.io/vonage/jobs/8341553002	2026-05-29	websearch	Lead Automation Engineer (SDET)	Vonage	added
https://job-boards.greenhouse.io/vonage/jobs/8341560002	2026-05-29	websearch	Senior SDET (QA Automation Lead)	Vonage	added
